date,weighted_tavg,weighted_prcp
2017-10-11,7.088110272231882,0.08460742078795255
2017-10-12,8.212538434231439,0.04957290486409358
2017-10-13,7.560524882308936,0.04324674959034777
2017-10-14,7.76240887242358,0.3552136228498361
2017-10-15,6.258431724422436,0.09121952738550297
2017-10-16,7.313750325457321,0.01199518700590655
2017-10-17,9.297913522923668,3.3264389552589613e-05
2017-10-18,9.16175318412188,0.0
2017-10-19,9.960465530181798,0.023822522481136966
2017-10-20,10.435480791330999,0.08849437395326135
2017-10-21,9.002931022013914,0.2352344590117164
2017-10-22,7.037359953942521,0.2777857980096543
2017-10-23,7.117025856970116,0.10024811934257742
2017-10-24,6.146628694061819,0.07703555593863462
2017-10-25,8.13143079151192,0.049177138295842034
2017-10-26,5.476240040064862,0.002661684597512853
2017-10-27,1.650712269260517,0.03418855197699869
2017-10-28,3.2271400607854366,0.026876088412049585
2017-10-29,5.783477204740188,0.3022655044700666
2017-10-30,2.488405349002316,0.08159345821583969
2017-10-31,1.1960514682968575,0.11103962134969982
2017-11-01,4.326716045980652,0.255436374682364
2017-11-02,3.9693492580662526,0.15144382088770755
2017-11-03,2.059872777504887,0.32102865113847157
2017-11-04,3.038456454106272,0.25169698739006097
2017-11-05,1.452573581770656,0.20380868615695819
2017-11-06,-0.45277161088556384,0.09916717943544304
2017-11-07,-1.1730047184355608,0.06549324522712786
2017-11-08,-1.3053410068008302,0.1629089812020453
2017-11-09,-1.810889195302867,0.07300948270859917
2017-11-10,0.40031923911311107,0.015631447495787456
2017-11-11,2.0207400435097513,0.04615938919139805
2017-11-12,2.2527867035583253,0.013660766891020951
2017-11-13,3.3281447303480927,0.04323522934155586
2017-11-14,4.875202260266692,0.01683899842157614
2017-11-15,1.912716441360044,0.07318754752947124
2017-11-16,2.7723879749190568,0.10828695017615565
2017-11-17,4.527994685547562,0.057961062124203454
2017-11-18,1.417401211432648,0.15761172174897312
2017-11-19,1.5356024043731276,0.04113885330266169
2017-11-20,3.4728271015383774,0.049205537480380014
2017-11-21,0.06421077288501661,0.03735460521871654
2017-11-22,1.9310060349924905,0.02962927807022233
2017-11-23,5.84939781269542,0.0973126283102362
2017-11-24,6.701881362711621,0.07582906490607631
2017-11-25,3.923290709579359,0.0010614389846478854
2017-11-26,4.329987855413246,0.021199206072790498
2017-11-27,6.447560240260263,0.026195556317546942
2017-11-28,4.090351063977493,0.1303198877948365
2017-11-29,3.185403468199171,0.06994568485232094
2017-11-30,2.5555288702379766,0.018306043188809108
2017-12-01,3.1466784245853314,0.010839642577007955
2017-12-02,3.1586281178961935,0.003444387107046388
