State code,County code,centroid_lat,centroid_lon,2024 planted area (acres),weight
19,193,42.38989779419268,-96.04437929129698,434.0700000000001,7.005497811899328e-06
19,197,42.73330093069812,-93.73515098439105,0.0,0.0
19,197,42.73330093069812,-93.73515098439105,85.56,1.380861134807995e-06
20,001,37.88571271693933,-95.30115177009132,2156.35,3.480154170223492e-05
20,001,37.88571271693933,-95.30115177009132,15701.79,0.0002534127110555964
20,001,37.88571271693933,-95.30115177009132,0.0,0.0
20,001,37.88571271693933,-95.30115177009132,17858.14,0.0002882142527578313
20,003,38.21417941706875,-95.2932366227993,2031.03,3.277899007280367e-05
20,003,38.21417941706875,-95.2932366227993,9490.07,0.00015316115976633132
20,003,38.21417941706875,-95.2932366227993,0.0,0.0
20,003,38.21417941706875,-95.2932366227993,11521.1,0.000185940149839135
20,005,39.53168848861778,-95.31457855711966,825.21,1.3318144191852567e-05
20,005,39.53168848861778,-95.31457855711966,2040.48,3.293150453895533e-05
20,005,39.53168848861778,-95.31457855711966,0.0,0.0
20,005,39.53168848861778,-95.31457855711966,2865.69,4.6249648730807894e-05
20,007,37.22928981045767,-98.68460501364007,0.0,0.0
20,007,37.22928981045767,-98.68460501364007,79487.33,0.0012828537249492471
20,009,38.479263418081075,-98.75632174918829,0.0,0.0
20,009,38.479263418081075,-98.75632174918829,127141.17,0.0020519436686187026
20,011,37.85522689210842,-94.84924449120959,6073.87,9.802677677508458e-05
20,011,37.85522689210842,-94.84924449120959,3686.41,5.9495328377367235e-05
20,011,37.85522689210842,-94.84924449120959,0.0,0.0
20,011,37.85522689210842,-94.84924449120959,9760.279999999999,0.0001575221051524518
20,013,39.82672902859147,-95.5642237204212,0.0,0.0
20,013,39.82672902859147,-95.5642237204212,2320.02,3.7443027699593786e-05
20,013,39.82672902859147,-95.5642237204212,4.44,7.165759044585669e-08
20,013,39.82672902859147,-95.5642237204212,2324.46,3.751468529003965e-05
20,015,37.781973517070526,-96.83878495064869,80.0,1.2911277557812016e-06
20,015,37.781973517070526,-96.83878495064869,39144.46000000001,0.0006317562348883378
20,015,37.781973517070526,-96.83878495064869,0.0,0.0
20,015,37.781973517070526,-96.83878495064869,39224.46000000001,0.0006330473626441189
20,017,38.30234747076752,-96.59420394738868,0.0,0.0
20,017,38.30234747076752,-96.59420394738868,9723.22,0.00015692399021958615
20,019,37.150124163608425,-96.24532077407046,445.73,7.193679682304437e-06
20,019,37.150124163608425,-96.24532077407046,2257.94,3.6441112561107576e-05
20,019,37.150124163608425,-96.24532077407046,0.0,0.0
20,019,37.150124163608425,-96.24532077407046,2703.67,4.363479224341201e-05
20,021,37.16941085871712,-94.84624736329756,61591.42,0.0009940298984997176
20,021,37.16941085871712,-94.84624736329756,1788.86,2.88705849650845e-05
20,021,37.16941085871712,-94.84624736329756,0.0,0.0
20,021,37.16941085871712,-94.84624736329756,63380.28,0.001022900483464802
20,023,39.786148422260936,-101.73186318866733,0.0,0.0
20,023,39.786148422260936,-101.73186318866733,93441.59999999999,0.0015080630413075587
20,023,39.786148422260936,-101.73186318866733,331.29,5.346721427659429e-06
20,023,39.786148422260936,-101.73186318866733,65.08,1.0503324293280073e-06
20,023,39.786148422260936,-101.73186318866733,93837.96999999999,0.0015144600951645462
20,025,37.23584019739188,-99.8196296539877,0.0,0.0
20,025,37.23584019739188,-99.8196296539877,81316.19,0.0013123698737922223
20,027,39.34982358416579,-97.16517024559886,0.0,0.0
20,027,39.34982358416579,-97.16517024559886,45726.37,0.0007379823184765108
20,029,39.48049052720981,-97.64919336027812,0.0,0.0
20,029,39.48049052720981,-97.64919336027812,51093.8,0.0008246077916041695
20,031,38.23704040312132,-95.73407018091001,403.18,6.50696110719831e-06
20,031,38.23704040312132,-95.73407018091001,17431.93,0.0002813356082479375
20,031,38.23704040312132,-95.73407018091001,0.0,0.0
20,031,38.23704040312132,-95.73407018091001,17835.11,0.0002878425693551358
20,033,37.19146220387719,-99.271056146138,0.0,0.0
20,033,37.19146220387719,-99.271056146138,375.87,6.066202369568502e-06
20,035,37.23815287155175,-96.83732877399484,905.31,1.4610885857328492e-05
20,035,37.23815287155175,-96.83732877399484,66590.66,0.0010747131175223629
20,035,37.23815287155175,-96.83732877399484,0.0,0.0
20,035,37.23815287155175,-96.83732877399484,67495.97,0.0010893240033796913
20,037,37.507214412094896,-94.85185421421745,32507.06,0.0005246345928105608
20,037,37.507214412094896,-94.85185421421745,3100.42,5.003797895723941e-05
20,037,37.507214412094896,-94.85185421421745,0.0,0.0
20,037,37.507214412094896,-94.85185421421745,35607.48,0.0005746725717678002
20,039,39.78503313497824,-100.45939333863791,0.0,0.0
20,039,39.78503313497824,-100.45939333863791,80837.06,0.0013046371482718791
20,039,39.78503313497824,-100.45939333863791,101.32,1.6352133026968915e-06
20,039,39.78503313497824,-100.45939333863791,8.0,1.2911277557812013e-07
20,039,39.78503313497824,-100.45939333863791,80946.38,0.0013064014743501542
20,041,38.86658653488688,-97.15267348241481,0.0,0.0
20,041,38.86658653488688,-97.15267348241481,120447.69,0.0019439169459841232
20,043,39.78810952337279,-95.14686049835122,107.27,1.7312409295331185e-06
20,043,39.78810952337279,-95.14686049835122,523.64,8.451076725465854e-06
20,043,39.78810952337279,-95.14686049835122,0.0,0.0
20,043,39.78810952337279,-95.14686049835122,630.91,1.0182317654998973e-05
20,045,38.88467259908279,-95.29266155587705,1115.2,1.799832091558995e-05
20,045,38.88467259908279,-95.29266155587705,2727.05,4.4012124330039074e-05
20,045,38.88467259908279,-95.29266155587705,0.0,0.0
20,045,38.88467259908279,-95.29266155587705,3842.25,6.201044524562902e-05
20,047,37.88781282844009,-99.31209372421405,0.0,0.0
20,047,37.88781282844009,-99.31209372421405,105556.48,0.0017035862641320409
20,049,37.453537970098544,-96.24371047791394,228.07,3.6808438407627326e-06
20,049,37.453537970098544,-96.24371047791394,3079.04,4.969292506450688e-05
20,049,37.453537970098544,-96.24371047791394,0.0,0.0
20,049,37.453537970098544,-96.24371047791394,3307.11,5.337376890526961e-05
20,051,38.914921969496945,-99.3175151961514,0.0,0.0
20,051,38.914921969496945,-99.3175151961514,82120.83,0.0013253560367598696
20,053,38.69700583141837,-98.20440413205989,0.0,0.0
20,053,38.69700583141837,-98.20440413205989,84092.57,0.00135717813977467
20,055,38.04448865020186,-100.73747725862822,0.0,0.0
20,055,38.04448865020186,-100.73747725862822,133831.59,0.0021599210056166235
20,055,38.04448865020186,-100.73747725862822,6.45,1.0409717530985936e-07
20,055,38.04448865020186,-100.73747725862822,12212.53,0.00019709920564138245
20,055,38.04448865020186,-100.73747725862822,146050.57,0.002357124308433316
20,057,37.69215241515519,-99.88815762702679,0.0,0.0
20,057,37.69215241515519,-99.88815762702679,148620.47,0.002398600173678092
20,057,37.69215241515519,-99.88815762702679,2320.87,3.7456745931998964e-05
20,057,37.69215241515519,-99.88815762702679,150941.34,0.002436056919610091
20,059,38.56464167187696,-95.28621316812101,704.52,1.137031658128715e-05
20,059,38.56464167187696,-95.28621316812101,8446.02,0.0001363111355985393
20,059,38.56464167187696,-95.28621316812101,79.09,1.2764411775591903e-06
20,059,38.56464167187696,-95.28621316812101,0.0,0.0
20,059,38.56464167187696,-95.28621316812101,9229.630000000001,0.00014895789335738564
20,061,39.00249875253538,-96.75267867737108,0.0,0.0
20,061,39.00249875253538,-96.75267867737108,2572.2,4.151298516775508e-05
20,063,38.91620460464637,-100.4829451357404,0.0,0.0
20,063,38.91620460464637,-100.4829451357404,33514.98,0.0005409015114056482
20,065,39.35021078236835,-99.88332477004646,0.0,0.0
20,065,39.35021078236835,-99.88332477004646,61108.16,0.0009862305185089823
20,065,39.35021078236835,-99.88332477004646,52.4,8.456886800366869e-07
20,065,39.35021078236835,-99.88332477004646,61160.56,0.000987076207189019
20,067,37.56247686340741,-101.30797593096467,0.0,0.0
20,067,37.56247686340741,-101.30797593096467,67718.41,0.001092913984104641
20,067,37.56247686340741,-101.30797593096467,13160.53,0.0002123990695473897
20,067,37.56247686340741,-101.30797593096467,80878.94,0.0013053130536520305
20,069,37.73898695531108,-100.43797947384911,0.0,0.0
20,069,37.73898695531108,-100.43797947384911,130380.63,0.00210422562761549
20,069,37.73898695531108,-100.43797947384911,3866.3,6.239859052721074e-05
20,069,37.73898695531108,-100.43797947384911,134246.93,0.0021666242181427003
20,071,38.481111153145534,-101.80602878807859,0.0,0.0
20,071,38.481111153145534,-101.80602878807859,149758.18,0.002416961785665965
20,071,38.481111153145534,-101.80602878807859,4520.28,7.295323714878312e-05
20,071,38.481111153145534,-101.80602878807859,154278.46,0.002489915022814748
20,073,37.87795745525347,-96.23261734491976,519.64,8.386520337676794e-06
20,073,37.87795745525347,-96.23261734491976,6190.4,9.990746574234937e-05
20,073,37.87795745525347,-96.23261734491976,0.0,0.0
20,073,37.87795745525347,-96.23261734491976,6710.04,0.00010829398608002616
20,075,37.99965260526419,-101.79158196640047,0.0,0.0
20,075,37.99965260526419,-101.79158196640047,122292.9,0.001973696969062186
20,075,37.99965260526419,-101.79158196640047,16445.95,0.0002654227814398731
20,075,37.99965260526419,-101.79158196640047,138738.85,0.0022391197505020593
20,077,37.19199492657405,-98.07579546878435,0.0,0.0
20,077,37.19199492657405,-98.07579546878435,201237.24,0.0032477873257600377
20,079,38.04333099994665,-97.42729306407784,0.0,0.0
20,079,38.04333099994665,-97.42729306407784,85556.81999999999,0.0013808098124797024
20,081,37.56224327628424,-100.87107380249645,0.0,0.0
20,081,37.56224327628424,-100.87107380249645,83348.92,0.001345176300329836
20,081,37.56224327628424,-100.87107380249645,1140.65,1.8409060932897843e-05
20,081,37.56224327628424,-100.87107380249645,84489.56999999999,0.001363585361262734
20,083,38.08805479805935,-99.8982131664328,0.0,0.0
20,083,38.08805479805935,-99.8982131664328,84283.8,0.0013602644192838953
20,083,38.08805479805935,-99.8982131664328,90.2,1.4557465446433047e-06
20,083,38.08805479805935,-99.8982131664328,84374.0,0.0013617201658285387
20,085,39.41671055105481,-95.79429450790647,0.0,0.0
20,085,39.41671055105481,-95.79429450790647,2718.89,4.388042929894938e-05
20,087,39.23554857480715,-95.38360525576802,973.02,1.5703664111627807e-05
20,087,39.23554857480715,-95.38360525576802,1354.93,2.1867346626757793e-05
20,087,39.23554857480715,-95.38360525576802,0.0,0.0
20,087,39.23554857480715,-95.38360525576802,2327.95,3.7571010738385594e-05
20,089,39.7850645640444,-98.2182236138605,0.0,0.0
20,089,39.7850645640444,-98.2182236138605,59422.12,0.0009590193554920156
20,091,38.88384767115327,-94.82254552501104,496.71,8.016450844676007e-06
20,091,38.88384767115327,-94.82254552501104,2045.83,3.301784870762319e-05
20,091,38.88384767115327,-94.82254552501104,0.0,0.0
20,091,38.88384767115327,-94.82254552501104,2542.54,4.10342995522992e-05
20,093,38.0007238110155,-101.32039948679193,0.0,0.0
20,093,38.0007238110155,-101.32039948679193,92253.58,0.0014888894713522692
20,093,38.0007238110155,-101.32039948679193,20529.0,0.00033131952123040357
20,093,38.0007238110155,-101.32039948679193,112782.58,0.0018202089925826728
20,095,37.55931469910646,-98.13639791210603,0.0,0.0
20,095,37.55931469910646,-98.13639791210603,177290.44,0.002861307598983272
20,097,37.55862355865397,-99.28576516615398,0.0,0.0
20,097,37.55862355865397,-99.28576516615398,68922.78,0.0011123514282950185
20,099,37.191523985027196,-95.29765505929407,30091.09,0.0004856430187588769
20,099,37.191523985027196,-95.29765505929407,13193.94,0.00021293827677639783
20,099,37.191523985027196,-95.29765505929407,0.0,0.0
20,099,37.191523985027196,-95.29765505929407,43285.03,0.0006985812955352747
20,101,38.48152396142333,-100.46607631321855,0.0,0.0
20,101,38.48152396142333,-100.46607631321855,101161.78,0.0016326597747778953
20,101,38.48152396142333,-100.46607631321855,3183.22,5.137429618447295e-05
20,101,38.48152396142333,-100.46607631321855,104345.0,0.0016840340709623684
20,103,39.19988760833604,-95.03793336076569,0.0,0.0
20,103,39.19988760833604,-95.03793336076569,1562.75,2.5221373754338407e-05
20,105,39.04568968583732,-98.2074909624713,0.0,0.0
20,105,39.04568968583732,-98.2074909624713,76711.05,0.0012380470728764943
20,107,38.21260011392385,-94.8429876769689,7932.820000000001,0.0001280285510452029
20,107,38.21260011392385,-94.8429876769689,4025.8,6.497277649029951e-05
20,107,38.21260011392385,-94.8429876769689,0.0,0.0
20,107,38.21260011392385,-94.8429876769689,11958.62,0.0001930013275355024
20,109,38.917689877407845,-101.14847584658813,0.0,0.0
20,109,38.917689877407845,-101.14847584658813,107983.04,0.0017427487512203963
20,109,38.917689877407845,-101.14847584658813,505.18,8.153148995819342e-06
20,109,38.917689877407845,-101.14847584658813,9363.3,0.00015111520644632654
20,109,38.917689877407845,-101.14847584658813,117851.52,0.0019020171066625423
20,111,38.4563650399006,-96.15280100220149,208.16,3.359514420542686e-06
20,111,38.4563650399006,-96.15280100220149,16649.2,0.00026870305289440475
20,111,38.4563650399006,-96.15280100220149,0.0,0.0
20,111,38.4563650399006,-96.15280100220149,16857.36,0.00027206256731494746
20,113,38.392199303190395,-97.64761672589137,0.0,0.0
20,113,38.392199303190395,-97.64761672589137,158084.8,0.0025513459130890007
20,115,38.359415703653866,-97.09716154631265,0.0,0.0
20,115,38.359415703653866,-97.09716154631265,101357.67,0.0016358212624788951
20,117,39.78388621565093,-96.52280209368558,0.0,0.0
20,117,39.78388621565093,-96.52280209368558,9271.57,0.00014963476708335392
20,117,39.78388621565093,-96.52280209368558,43.04,6.946267326102864e-07
20,117,39.78388621565093,-96.52280209368558,9314.61,0.00015032939381596423
20,119,37.23863281907308,-100.36557460541187,0.0,0.0
20,119,37.23863281907308,-100.36557460541187,93335.03,0.001506343097745889
20,121,38.56385069019838,-94.83822133194712,1324.13,2.137026244078203e-05
20,121,38.56385069019838,-94.83822133194712,2919.62,4.712003022917389e-05
20,121,38.56385069019838,-94.83822133194712,0.0,0.0
20,121,38.56385069019838,-94.83822133194712,4243.75,6.849029266995593e-05
20,123,39.39356165079898,-98.20900657038977,0.0,0.0
20,123,39.39356165079898,-98.20900657038977,116366.94,0.0018780573261165715
20,125,37.19277549181915,-95.74280711621917,9422.43,0.00015206951124881833
20,125,37.19277549181915,-95.74280711621917,38104.29,0.0006149688304167009
20,125,37.19277549181915,-95.74280711621917,0.0,0.0
20,125,37.19277549181915,-95.74280711621917,47526.72,0.0007670383416655193
20,127,38.68761688133401,-96.64985196150097,0.0,0.0
20,127,38.68761688133401,-96.64985196150097,23440.75,0.00037831253676660247
20,129,37.19166174871972,-101.7992362096827,0.0,0.0
20,129,37.19166174871972,-101.7992362096827,73158.73999999999,0.001180715997399755
20,129,37.19166174871972,-101.7992362096827,7790.9,0.00012573809040644703
20,129,37.19166174871972,-101.7992362096827,80949.63999999998,0.001306454087806202
20,131,39.78377457628426,-96.01393098592754,0.0,0.0
20,131,39.78377457628426,-96.01393098592754,3246.41,5.2394125720570625e-05
20,133,37.55847678662214,-95.30682411329845,10233.55,0.00016516025556468391
20,133,37.55847678662214,-95.30682411329845,16244.6,0.00026217317426954133
20,133,37.55847678662214,-95.30682411329845,0.0,0.0
20,133,37.55847678662214,-95.30682411329845,26478.15,0.00042733342983422524
20,135,38.48006948165219,-99.91547393165,0.0,0.0
20,135,38.48006948165219,-99.91547393165,107241.3,0.001730777737450732
20,135,38.48006948165219,-99.91547393165,12666.87,0.00020443184294840285
20,135,38.48006948165219,-99.91547393165,119908.17,0.0019352095803991348
20,137,39.78482365148382,-99.90284930679384,0.0,0.0
20,137,39.78482365148382,-99.90284930679384,58791.69,0.0009488447846035513
20,137,39.78482365148382,-99.90284930679384,958.41,1.5467871905228267e-05
20,137,39.78482365148382,-99.90284930679384,59750.1,0.0009643126565087796
20,139,38.652691772727536,-95.72707621911118,1605.03,2.5903734773268772e-05
20,139,38.652691772727536,-95.72707621911118,9471.49,0.00015286129534505114
20,139,38.652691772727536,-95.72707621911118,0.0,0.0
20,139,38.652691772727536,-95.72707621911118,11076.52,0.00017876503011831992
20,141,39.35068203651688,-98.76753825273616,0.0,0.0
20,141,39.35068203651688,-98.76753825273616,76343.95,0.001232122410387153
20,143,39.13258922853726,-97.6502034895651,0.0,0.0
20,143,39.13258922853726,-97.6502034895651,57971.99,0.0009356155668358781
20,145,38.181248656109936,-99.23688733133322,0.0,0.0
20,145,38.181248656109936,-99.23688733133322,109408.125,0.0017657483361934894
20,147,39.78497935772982,-99.34670122991672,0.0,0.0
20,147,39.78497935772982,-99.34670122991672,59660.93,0.000962873533233992
20,149,39.37920679338763,-96.34247708820834,0.0,0.0
20,149,39.37920679338763,-96.34247708820834,3445.41,5.5605806013076364e-05
20,151,37.648058009670144,-98.73915979341253,0.0,0.0
20,151,37.648058009670144,-98.73915979341253,132145.96,0.002132716459629405
20,151,37.648058009670144,-98.73915979341253,120.38,1.942824490511763e-06
20,151,37.648058009670144,-98.73915979341253,132266.34,0.002134659284119917
20,153,39.78558737822261,-101.0761803508764,0.0,0.0
20,153,39.78558737822261,-101.0761803508764,102461.37,0.0016536339837795915
20,153,39.78558737822261,-101.0761803508764,354.86,5.727119942706465e-06
20,153,39.78558737822261,-101.0761803508764,102816.23,0.001659361103722298
20,155,37.95336652766034,-98.08586410320973,96.05,1.550160261784805e-06
20,155,37.95336652766034,-98.08586410320973,178717.73,0.002884342770665134
20,155,37.95336652766034,-98.08586410320973,0.0,0.0
20,155,37.95336652766034,-98.08586410320973,178813.78,0.0028858929309269186
20,157,39.828157255607245,-97.6503427884281,0.0,0.0
20,157,39.828157255607245,-97.6503427884281,30981.63,0.0005000155301542943
20,159,38.347431920858845,-98.2005355629516,0.0,0.0
20,159,38.347431920858845,-98.2005355629516,127240.03,0.0020535391797429094
20,159,38.347431920858845,-98.2005355629516,974.48,1.5727227193170815e-05
20,159,38.347431920858845,-98.2005355629516,128214.51,0.00206926640693608
20,161,39.2969800587984,-96.73503488052012,0.0,0.0
20,161,39.2969800587984,-96.73503488052012,7902.03,0.00012753162825019659
20,161,39.2969800587984,-96.73503488052012,45.98,7.420756776352455e-07
20,161,39.2969800587984,-96.73503488052012,7948.009999999999,0.00012827370392783183
20,163,39.350566324744996,-99.32484517285866,0.0,0.0
20,163,39.350566324744996,-99.32484517285866,66022.58,0.0010655448193285604
20,163,39.350566324744996,-99.32484517285866,868.73,1.4020517690997539e-05
20,163,39.350566324744996,-99.32484517285866,66891.31,0.0010795653370195579
20,165,38.522962867107964,-99.30864008294422,0.0,0.0
20,165,38.522962867107964,-99.30864008294422,97867.55,0.0015794938774413066
20,165,38.522962867107964,-99.30864008294422,46.54,7.511135719257139e-07
20,165,38.522962867107964,-99.30864008294422,97914.09,0.0015802449910132322
20,167,38.91501126426368,-98.76247845074361,0.0,0.0
20,167,38.91501126426368,-98.76247845074361,74304.79999999999,0.0011992123708471376
20,169,38.784291806160155,-97.64950652901278,0.0,0.0
20,169,38.784291806160155,-97.64950652901278,111089.46,0.0017928835647593195
20,171,38.48253710457399,-100.90666215885457,0.0,0.0
20,171,38.48253710457399,-100.90666215885457,115889.59,0.0018703533281887944
20,171,38.48253710457399,-100.90666215885457,435.2,7.023734991449736e-06
20,171,38.48253710457399,-100.90666215885457,32062.01,0.0005174518877141804
20,171,38.48253710457399,-100.90666215885457,148386.8,0.0023948289508944247
20,173,37.68479750935666,-97.46079953767017,0.0,0.0
20,173,37.68479750935666,-97.46079953767017,137132.73,0.0022131984241131183
20,175,37.1935776024016,-100.85063042490103,0.0,0.0
20,175,37.1935776024016,-100.85063042490103,58445.63,0.0009432596887139807
20,177,39.041599302891974,-95.75657900056082,376.97,6.083955376210494e-06
20,177,39.041599302891974,-95.75657900056082,2350.01,3.792703921704227e-05
20,177,39.041599302891974,-95.75657900056082,0.0,0.0
20,177,39.041599302891974,-95.75657900056082,2726.98,4.401099459325276e-05
20,179,39.350519680703734,-100.44182668279029,0.0,0.0
20,179,39.350519680703734,-100.44182668279029,93710.56,0.0015124038128224953
20,179,39.350519680703734,-100.44182668279029,436.8,7.04955754656536e-06
20,179,39.350519680703734,-100.44182668279029,94147.36,0.0015194533703690608
20,181,39.35181099707745,-101.71976824724283,0.0,0.0
20,181,39.35181099707745,-101.71976824724283,138976.97,0.002242962792267142
20,181,39.35181099707745,-101.71976824724283,336.16,5.4253188297926085e-06
20,181,39.35181099707745,-101.71976824724283,139313.13,0.0022483881110969346
20,183,39.785516830403786,-98.78567270706382,0.0,0.0
20,183,39.785516830403786,-98.78567270706382,71091.97,0.0011473601960020562
20,185,38.031353649329894,-98.71759130884709,0.0,0.0
20,185,38.031353649329894,-98.71759130884709,112505.71,0.0018157405608108836
20,187,37.56325247000708,-101.78427242371652,0.0,0.0
20,187,37.56325247000708,-101.78427242371652,46294.64,0.000747153683098733
20,187,37.56325247000708,-101.78427242371652,78409.145,0.0012654527927071601
20,187,37.56325247000708,-101.78427242371652,124703.785,0.002012606475805893
20,189,37.1925484939514,-101.3119545911508,0.0,0.0
20,189,37.1925484939514,-101.3119545911508,76216.06,0.0012300583812785673
20,189,37.1925484939514,-101.3119545911508,1042.99,1.683291672502794e-05
20,189,37.1925484939514,-101.3119545911508,77259.05,0.0012468912980035955
20,191,37.23730171700626,-97.47675989767167,0.0,0.0
20,191,37.23730171700626,-97.47675989767167,276508.36,0.004462595228769257
20,193,39.35141283554187,-101.05537137990677,0.0,0.0
20,193,39.35141283554187,-101.05537137990677,144983.271,0.002339899066400597
20,193,39.35141283554187,-101.05537137990677,553.3399999999999,8.930407904799624e-06
20,193,39.35141283554187,-101.05537137990677,1631.27,2.6327224677165006e-05
20,193,39.35141283554187,-101.05537137990677,147167.881,0.0023751566989825613
20,195,38.91500608846907,-99.87284464625212,0.0,0.0
20,195,38.91500608846907,-99.87284464625212,73987.73,0.0011940951473780684
20,195,38.91500608846907,-99.87284464625212,161.9,2.6129197957622063e-06
20,195,38.91500608846907,-99.87284464625212,2280.13,3.6799239122367386e-05
20,195,38.91500608846907,-99.87284464625212,76429.76,0.0012335073062961978
20,197,38.95355171850167,-96.2048058668373,0.0,0.0
20,197,38.95355171850167,-96.2048058668373,441.7,7.128639121606958e-06
20,199,38.91723985500619,-101.76373369037856,0.0,0.0
20,199,38.91723985500619,-101.76373369037856,66915.96,0.0010799631657593082
20,199,38.91723985500619,-101.76373369037856,124.69,2.012383998354475e-06
20,199,38.91723985500619,-101.76373369037856,3335.51,5.3832119258571946e-05
20,199,38.91723985500619,-101.76373369037856,70376.16,0.0011358076690162345
20,201,39.78453020807511,-97.08751745337149,334.91,5.405144958608528e-06
20,201,39.78453020807511,-97.08751745337149,22720.89,0.00036669464643814426
20,201,39.78453020807511,-97.08751745337149,0.0,0.0
20,201,39.78453020807511,-97.08751745337149,23055.8,0.0003720997913967528
20,203,38.482112926801605,-101.34715041224433,0.0,0.0
20,203,38.482112926801605,-101.34715041224433,120129.61,0.001938783422027137
20,203,38.482112926801605,-101.34715041224433,17406.79,0.00028092987135068325
20,203,38.482112926801605,-101.34715041224433,137536.4,0.00221971329337782
20,205,37.55957519105792,-95.7432334771348,10658.31,0.0001720154983840042
20,205,37.55957519105792,-95.7432334771348,24409.42,0.00039394599580650966
20,205,37.55957519105792,-95.7432334771348,0.0,0.0
20,205,37.55957519105792,-95.7432334771348,35067.73,0.000565961494190514
20,207,37.88683912327585,-95.74071936091197,2667.71,4.305443031718836e-05
20,207,37.88683912327585,-95.74071936091197,7244.34,0.00011691710557894986
20,207,37.88683912327585,-95.74071936091197,0.0,0.0
20,207,37.88683912327585,-95.74071936091197,9912.05,0.00015997153589613822
21,001,37.10409131820567,-85.28055482584615,819.86,1.3231800023184699e-05
21,001,37.10409131820567,-85.28055482584615,0.0,0.0
21,003,36.751061573825986,-86.19074768615819,2402.76,3.8778376581010496e-05
21,003,36.751061573825986,-86.19074768615819,0.0,0.0
21,007,37.058806247399446,-88.9994450905681,13310.27,0.00021481573792427316
21,007,37.058806247399446,-88.9994450905681,0.0,0.0
21,009,36.96565966038562,-85.93378348474086,5537.59,8.93717018642053e-05
21,009,36.96565966038562,-85.93378348474086,0.0,0.0
21,015,38.97000589594367,-84.72792206412174,54.84,8.850680765880137e-07
21,015,38.97000589594367,-84.72792206412174,0.0,0.0
21,017,38.20665312543322,-84.21646024144458,655.9,1.0585633687711125e-05
21,017,38.20665312543322,-84.21646024144458,0.0,0.0
21,021,37.62435695030536,-84.86609688350168,1830.58,2.9543908089724396e-05
21,021,37.62435695030536,-84.86609688350168,0.0,0.0
21,023,38.68881464416784,-84.0897257373898,25.0,4.0347742368162544e-07
21,023,38.68881464416784,-84.0897257373898,0.0,0.0
21,025,37.52165543731679,-83.3237745024127,101.88,1.64425119698736e-06
21,025,37.52165543731679,-83.3237745024127,0.0,0.0
21,027,37.77360548956475,-86.42943124360112,2490.03,4.018683557159832e-05
21,027,37.77360548956475,-86.42943124360112,0.0,0.0
21,029,37.970044861924016,-85.69758401657968,238.69,3.852241050342687e-06
21,029,37.970044861924016,-85.69758401657968,0.0,0.0
21,031,37.20726952611084,-86.68138941386377,874.48,1.4113317498444313e-05
21,031,37.20726952611084,-86.68138941386377,0.0,0.0
21,033,37.145742118465684,-87.86835591743886,21502.5,0.0003470309321085661
21,033,37.145742118465684,-87.86835591743886,0.0,0.0
21,035,36.6209836236166,-88.27218016935694,15706.08,0.00025348194778150015
21,035,36.6209836236166,-88.27218016935694,0.0,0.0
21,039,36.85319280120597,-88.97056659598407,9835.21,0.00015873140768671035
21,039,36.85319280120597,-88.97056659598407,0.0,0.0
21,045,37.32231112774009,-84.9286381357351,460.54,7.432699708093432e-06
21,045,37.32231112774009,-84.9286381357351,0.0,0.0
21,047,36.89438633663213,-87.49029293117904,68540.12,0.001106175641457178
21,047,36.89438633663213,-87.49029293117904,0.0,0.0
21,055,37.352788183215495,-88.0973102576151,3377.84,5.451528723234967e-05
21,055,37.352788183215495,-88.0973102576151,0.0,0.0
21,059,37.73189303856132,-87.08760408694904,3406.99,5.498574190836244e-05
21,059,37.73189303856132,-87.08760408694904,0.0,0.0
21,061,37.20914565064063,-86.23850522961402,763.02,1.2314453752702154e-05
21,061,37.20914565064063,-86.23850522961402,0.0,0.0
21,067,38.04287715458731,-84.45891435677595,552.22,8.912332116218689e-06
21,067,38.04287715458731,-84.45891435677595,0.0,0.0
21,069,38.37046125519,-83.69659140676312,193.17,3.1175893573031834e-06
21,069,38.37046125519,-83.69659140676312,0.0,0.0
21,073,38.23903632851703,-84.87702518424149,92.22,1.48834752047678e-06
21,073,38.23903632851703,-84.87702518424149,0.0,0.0
21,075,36.55405917838939,-89.18723777740438,8756.93,0.00014132894223041346
21,075,36.55405917838939,-89.18723777740438,0.0,0.0
21,079,37.64014795687459,-84.53825679075858,507.84,8.196078993699066e-06
21,079,37.64014795687459,-84.53825679075858,0.0,0.0
21,083,36.723353925170464,-88.65114013008878,28322.4,0.00045709795937921876
21,083,36.723353925170464,-88.65114013008878,0.0,0.0
21,085,37.46114199017839,-86.34377053027805,1155.67,1.8651470169045764e-05
21,085,37.46114199017839,-86.34377053027805,0.0,0.0
21,087,37.26383886431378,-85.55275902756121,190.0,3.0664284199803537e-06
21,087,37.26383886431378,-85.55275902756121,0.0,0.0
21,091,37.84166307949289,-86.77809598663498,1541.81,2.4883421064262676e-05
21,091,37.84166307949289,-86.77809598663498,0.0,0.0
21,093,37.698823595804406,-85.96358735495598,3056.53,4.932963399222395e-05
21,093,37.698823595804406,-85.96358735495598,0.0,0.0
21,097,38.44213733013889,-84.3313454736407,496.24,8.008865469110793e-06
21,097,38.44213733013889,-84.3313454736407,0.0,0.0
21,099,37.299831030248946,-85.8844610690654,1355.64,2.187880538559035e-05
21,099,37.299831030248946,-85.8844610690654,0.0,0.0
21,101,37.796148170200944,-87.57344557245847,3512.8,5.669341975635256e-05
