date,Close,High,Low,Open,Volume,weighted_tavg,weighted_prcp
2020-11-30,580.25,600.0,579.5,599.5,1048.0,0.33742554695706173,1.2732549596386296
2020-12-01,565.5,580.75,563.5,580.75,540.0,0.9888381006279949,0.10128198112586806
2020-12-02,578.0,578.75,565.5,565.5,78.0,1.5157228284976754,1.3637239612795022
2020-12-03,571.75,576.0,568.0,573.5,164.0,1.2579976990440633,1.6468411153504512
2020-12-04,566.5,566.5,563.75,563.75,55.0,2.168264187829023,0.4082609253178052
2020-12-05,566.5,566.5,563.75,563.75,55.0,2.364857195179809,0.4182394283331492
2020-12-06,566.5,566.5,563.75,563.75,55.0,2.525680115316994,0.09390996879585888
2020-12-07,571.25,575.75,560.0,560.0,20.0,2.709089915416479,0.0360434788752636
2020-12-08,563.75,574.0,563.75,566.75,20.0,4.377595596050657,0.0
2020-12-09,577.0,581.0,568.5,568.5,10.0,6.896863989047394,0.0021751725185215915
2020-12-10,590.25,592.5,587.0,590.0,5.0,5.831462571680959,0.18512664479049024
2020-12-11,608.25,608.25,608.25,608.25,8.0,4.305055455043721,1.4606486920048325
2020-12-12,608.25,608.25,608.25,608.25,8.0,1.4548749161646661,1.5238537797698468
2020-12-13,608.25,608.25,608.25,608.25,8.0,-0.44257650367417756,4.503923283036775
2020-12-14,593.5,615.5,593.5,615.5,74274.0,-4.381782266019711,1.371249548320218
2020-12-15,599.75,605.75,594.25,597.25,51418.0,-2.9194224751120497,0.7757420579975834
2020-12-16,598.5,607.75,589.75,602.25,56478.0,-1.2476803426253795,1.082909408741046
2020-12-17,608.75,610.0,598.5,599.75,43431.0,-0.688463615785356,0.1600177426492635
2020-12-18,608.25,614.75,604.5,611.5,42169.0,2.1607643275517083,0.010096715765063418
2020-12-19,608.25,614.75,604.5,611.5,42169.0,0.288680917520574,4.836010502182243
2020-12-20,608.25,614.75,604.5,611.5,42169.0,2.8059184771308674,0.35291830372348953
2020-12-21,611.25,615.25,596.5,610.25,48422.0,4.783666271246591,0.20592259388878784
2020-12-22,617.0,619.75,603.0,615.5,55034.0,4.731549564673688,0.0019782228913182154
2020-12-23,629.75,633.75,610.5,615.25,69513.0,2.6253847963746706,4.788302039974667
2020-12-24,627.0,633.75,623.5,631.0,35656.0,-5.165225265658402,1.4261488912772573
2020-12-25,627.0,633.75,623.5,631.0,35656.0,-4.249222649697781,0.3166632993157939
2020-12-26,627.0,633.75,623.5,631.0,35656.0,-0.009434449319020155,0.043942156894711176
2020-12-27,627.0,633.75,623.5,631.0,35656.0,2.4047328302674713,0.45637894478312735
2020-12-28,614.25,631.5,607.0,627.0,53532.0,-0.8371520784336715,0.15857007181459806
2020-12-29,618.5,623.25,611.5,614.25,35420.0,-0.6085307638778898,8.493253205866527
2020-12-30,640.75,643.5,614.0,620.0,71654.0,0.31463390089602994,3.2712853895376055
2020-12-31,640.5,644.5,632.5,640.0,44927.0,-0.813973967188546,2.719866005807013
2021-01-01,640.5,644.5,632.5,640.0,44927.0,-1.2766788018495183,5.872312723618305
2021-01-02,640.5,644.5,632.5,640.0,44927.0,-0.5656554313502825,0.16287300810652444
2021-01-03,640.5,644.5,632.5,640.0,44927.0,-0.09108431355736601,0.3164017979585383
2021-01-04,642.0,650.25,634.0,643.0,66782.0,2.387064619261837,0.20095421286230766
2021-01-05,654.0,664.5,639.5,641.5,81173.0,1.7901046355511363,0.057129257279853976
2021-01-06,647.5,660.25,646.0,654.0,60850.0,3.2996099322376296,5.99223201355105
2021-01-07,642.25,648.25,638.0,646.75,47486.0,1.3288290050336324,0.8953901721711967
2021-01-08,638.75,649.5,634.0,644.75,56138.0,-0.10936754402229187,0.43040286284911455
2021-01-09,638.75,649.5,634.0,644.75,56138.0,-0.592068914200967,0.02089180882692341
2021-01-10,638.75,649.5,634.0,644.75,56138.0,-1.243910072038448,2.133899038345173
2021-01-11,634.75,651.5,628.75,639.0,58069.0,-0.16094449740906375,0.23081682341839718
2021-01-12,665.0,670.0,634.0,636.25,80416.0,0.4657284518455683,0.10315356009659231
2021-01-13,660.5,680.75,656.25,665.0,80724.0,3.5239475200353714,0.24102435651684978
2021-01-14,670.0,673.25,653.0,660.0,63304.0,4.166275914673655,1.4234462232979834
2021-01-15,675.5,693.0,664.5,671.0,77447.0,1.1034446804234,0.4097677398859614
2021-01-16,675.5,693.0,664.5,671.0,77447.0,0.10198654149196407,0.1658251781230834
2021-01-17,675.5,693.0,664.5,671.0,77447.0,0.7066726862908683,0.1407228217253968
2021-01-18,675.5,693.0,664.5,671.0,77447.0,-0.0020023256119239274,0.2354527382712675
2021-01-19,672.25,691.25,668.75,683.75,63501.0,-0.18605892277926017,0.38294901194825176
2021-01-20,667.75,676.0,656.5,675.25,66033.0,0.899712325983566,0.0845373820650754
2021-01-21,660.75,674.75,657.75,666.5,50212.0,2.1970602640022427,0.46233682048457225
2021-01-22,634.5,659.0,633.0,658.5,76808.0,-1.1953433720841264,0.1946491019782033
2021-01-23,634.5,659.0,633.0,658.5,76808.0,-0.9283323570397024,0.7227084156089552
2021-01-24,634.5,659.0,633.0,658.5,76808.0,-0.024153574937620714,1.3819735563363962
2021-01-25,648.5,651.5,624.25,633.0,64721.0,-0.964372828603393,7.112597551453012
2021-01-26,665.25,667.75,641.25,646.75,68363.0,-2.862198133043855,0.8267756058042343
2021-01-27,658.25,672.75,652.5,663.25,54190.0,-4.709503086157738,0.7984812941361464
2021-01-28,647.0,664.5,643.5,655.0,65434.0,-3.056317703744957,0.14608364795281414
2021-01-29,663.0,664.75,643.0,646.25,60153.0,0.14813307938051512,0.03728584087390086
2021-01-30,663.0,664.75,643.0,646.25,60153.0,3.6258624051131223,5.081488685548419
2021-01-31,663.0,664.75,643.0,646.25,60153.0,1.4909459798419524,1.6530020337875655
2021-02-01,651.0,671.0,646.0,663.5,55799.0,0.27807889358812443,0.28059995609266597
2021-02-02,644.75,656.75,640.5,655.0,46873.0,1.1660331943945805,0.02627208252240605
2021-02-03,648.25,649.75,625.75,646.25,77131.0,2.5702914473572536,0.2855400537828659
2021-02-04,637.5,650.5,633.0,647.25,66019.0,1.4337108787172337,1.1637343472832073
2021-02-05,641.25,647.5,632.25,634.75,78451.0,-2.116373416553979,1.9886206620696
2021-02-06,641.25,647.5,632.25,634.75,78451.0,-6.579760118325334,1.6592660952183187
2021-02-07,641.25,647.5,632.25,634.75,78451.0,-10.61230582828975,0.6771911430422938
2021-02-08,655.75,657.5,642.5,643.0,102705.0,-10.40663553077711,0.2556846601269041
2021-02-09,649.5,660.5,639.75,657.75,124145.0,-9.261675686858496,0.3117037447665588
2021-02-10,635.5,650.5,626.75,649.5,98577.0,-8.885625046467487,0.45739761760499786
2021-02-11,633.5,644.75,632.0,636.5,79697.0,-10.668537096488832,4.628369839392008
2021-02-12,636.75,643.0,632.0,632.5,64747.0,-13.162112663558984,0.464381598207112
2021-02-13,636.75,643.0,632.0,632.5,64747.0,-14.345870962018289,0.7296015023670519
2021-02-14,636.75,643.0,632.0,632.5,64747.0,-15.939767794662803,1.345877688690027
2021-02-15,636.75,643.0,632.0,632.5,64747.0,-16.74355299163045,2.4358960486681767
2021-02-16,657.5,660.25,640.5,648.0,50195.0,-14.849247245098717,1.4674038934609377
2021-02-17,644.0,661.25,638.5,660.0,35182.0,-9.697239217862773,2.929523945382643
2021-02-18,662.5,665.75,641.5,644.0,56681.0,-8.562810541079267,1.0329193317134886
2021-02-19,650.75,669.0,649.0,665.0,51919.0,-6.637792381609888,0.15117634603757898
2021-02-20,650.75,669.0,649.0,665.0,51919.0,-3.991019467716562,0.015944715529619784
2021-02-21,650.75,669.0,649.0,665.0,51919.0,1.275562942126925,0.9759212183679934
2021-02-22,664.0,665.25,651.0,653.75,26456.0,4.669139137685118,0.34805734241514974
2021-02-23,665.75,667.75,656.5,666.5,24552.0,6.1214417433438655,1.3641152487153003
2021-02-24,680.25,683.5,665.0,665.5,23402.0,4.029268297651246,0.05298817579614607
2021-02-25,671.75,680.5,658.75,677.25,13332.0,2.667366524019973,0.2708264884467532
2021-02-26,655.0,665.75,653.0,665.0,1445.0,4.461478050160459,0.6845649295413172
2021-02-27,655.0,665.75,653.0,665.0,1445.0,4.335420756250513,0.6042062143580046
2021-02-28,655.0,665.75,653.0,665.0,1445.0,3.6140780293955617,2.638338869135798
2021-03-01,643.75,661.0,643.0,661.0,389.0,1.6864764282480689,1.5968439353553554
2021-03-02,663.25,663.25,640.0,645.5,241.0,4.046344006994014,2.4544039707379492
2021-03-03,652.0,658.25,645.75,658.25,183.0,6.240202256882895,0.09169089841569514
2021-03-04,649.75,658.0,648.75,653.0,576.0,7.757072822352608,0.016103894186855216
2021-03-05,654.0,657.5,647.0,649.5,401.0,7.089306000211623,0.0702655611644399
2021-03-06,654.0,657.5,647.0,649.5,401.0,6.875398518621716,0.009617406778044199
2021-03-07,654.0,657.5,647.0,649.5,401.0,8.23687814397059,2.9542371152927005e-05
2021-03-08,646.5,659.5,642.5,659.5,351.0,8.422958489779527,0.0400329344792264
2021-03-09,656.5,656.5,650.75,654.75,13.0,11.680656578767826,0.05537988662033122
2021-03-10,650.75,653.75,643.5,653.25,130.0,10.52929583760399,3.3210814833165307
2021-03-11,636.25,650.0,636.25,650.0,32.0,7.635075940841733,0.562255860037568
2021-03-12,631.75,631.75,631.75,631.75,34909.0,6.929708919694218,1.8603704255147537
2021-03-13,631.75,631.75,631.75,631.75,34909.0,9.04958604623335,1.3906818566464958
2021-03-14,631.75,631.75,631.75,631.75,34909.0,9.683087753641834,2.801995439620623
2021-03-15,645.0,647.75,636.0,637.75,40093.0,7.228084884368028,3.7347751002456757
2021-03-16,647.0,648.0,631.75,645.5,51099.0,6.910058118977377,1.1622680060846748
2021-03-17,640.0,649.5,639.25,646.25,36147.0,6.853751022557532,7.205101652630197
2021-03-18,630.5,641.0,629.0,640.0,47127.0,5.742343332763105,2.3593745588320814
2021-03-19,627.0,635.5,621.75,629.0,51669.0,7.150317026017697,0.3021360712569972
2021-03-20,627.0,635.5,621.75,629.0,51669.0,8.312299414272603,2.4580209809438682
2021-03-21,627.0,635.5,621.75,629.0,51669.0,9.671987654701164,0.1753150152617593
2021-03-22,627.25,630.75,621.25,627.5,36124.0,9.19524796940933,3.1613282828890905
2021-03-23,634.75,644.5,621.0,628.0,68769.0,9.40951151395528,4.7114151519992795
2021-03-24,624.75,638.75,624.0,635.0,45577.0,7.635849554359744,0.8077459173408379
2021-03-25,612.5,625.5,609.0,624.75,60632.0,7.806507408991607,3.6142844498933586
2021-03-26,613.25,619.0,608.25,611.0,45616.0,8.518875946664174,0.644302511477712
2021-03-27,613.25,619.0,608.25,611.0,45616.0,10.555444391102773,0.8728598669778643
2021-03-28,613.25,619.0,608.25,611.0,45616.0,8.675672424876149,0.9714556132441614
2021-03-29,616.75,617.75,607.25,615.75,38587.0,11.605879335564964,0.005346618537348219
2021-03-30,601.75,616.75,600.5,616.25,52667.0,8.463945667227144,0.13286436916279967
2021-03-31,618.0,631.75,593.25,603.25,90267.0,5.6556186603021565,1.644844988165456
2021-04-01,611.0,625.75,601.25,623.0,73406.0,5.774584376309646,0.0456045772494996
2021-04-02,611.0,625.75,601.25,623.0,73406.0,10.10183967954709,0.0002872965306681473
2021-04-03,611.0,625.75,601.25,623.0,73406.0,12.459880667377945,0.0
2021-04-04,611.0,625.75,601.25,623.0,73406.0,15.210406395343542,0.0
2021-04-05,618.0,625.0,607.0,607.0,52004.0,16.055002256532866,0.28982271169485235
2021-04-06,615.5,627.5,613.75,622.0,58043.0,14.852100574434651,1.0676958109363845
2021-04-07,616.25,619.75,609.75,615.0,73524.0,12.9103431355433,7.083445249558325
2021-04-08,628.75,631.5,616.0,618.0,87000.0,11.760191663542848,6.258680932515063
2021-04-09,638.75,646.5,627.25,628.75,113072.0,11.82136204113019,1.74631805541499
2021-04-10,638.75,646.5,627.25,628.75,113072.0,11.791803922916078,3.8320118480904877
2021-04-11,638.75,646.5,627.25,628.75,113072.0,10.99017087358758,0.4710297292148337
2021-04-12,628.0,639.0,623.0,638.0,101809.0,9.83233737922762,0.3505319468106707
2021-04-13,629.75,637.25,628.25,630.25,78362.0,7.86005560329624,1.1793234140686146
2021-04-14,648.0,655.75,630.75,630.75,117768.0,7.254497534439891,3.1413445154720887
2021-04-15,653.75,657.75,639.0,647.25,61426.0,7.2493376123357045,0.6995009680768178
2021-04-16,652.5,659.75,648.25,652.5,36533.0,8.012509048054687,3.899024404029229
2021-04-17,652.5,659.75,648.25,652.5,36533.0,8.453330642217313,0.6352148154185613
2021-04-18,652.5,659.75,648.25,652.5,36533.0,9.192714092563008,0.975365857810498
2021-04-19,652.25,660.75,651.0,653.0,28587.0,6.822893599955113,0.34150480943090145
2021-04-20,659.75,679.0,650.25,651.5,43162.0,4.830258699372376,1.054060603425442
2021-04-21,673.25,678.75,658.75,662.75,30045.0,5.107675807585243,0.38858337039755536
2021-04-22,710.25,713.25,672.0,673.75,45267.0,8.613015546589914,0.6140346706997346
2021-04-23,710.25,714.75,701.0,709.75,29087.0,9.255429917014958,3.8322293027292167
2021-04-24,710.25,714.75,701.0,709.75,29087.0,9.986738559719587,1.6401419276549651
2021-04-25,710.25,714.75,701.0,709.75,29087.0,11.433422662280444,2.4226356199923647
2021-04-26,739.5,745.25,712.75,712.75,34378.0,14.093835199351624,0.13524471514799383
2021-04-27,733.75,773.0,726.75,737.0,16104.0,15.597636241811934,0.9427959411725335
2021-04-28,725.25,743.75,713.5,734.25,12763.0,16.315614628208976,7.480094201489708
2021-04-29,737.5,738.75,712.75,722.25,9415.0,16.13916720466858,2.1510694774658763
2021-04-30,742.5,745.5,728.5,741.0,406.0,16.27575755339266,0.7414929569521237
2021-05-01,742.5,745.5,728.5,741.0,406.0,18.659440687031445,1.3594929743483288
2021-05-02,742.5,745.5,728.5,741.0,406.0,18.262392789170956,1.4635001652305872
2021-05-03,725.5,753.25,725.5,753.25,407.0,15.347746452876411,1.4230765839271897
2021-05-04,737.0,737.5,730.0,731.25,300.0,13.27044149703417,2.5136133998020798
2021-05-05,755.75,755.75,737.5,737.75,495.0,12.755227139755652,0.675609562326492
2021-05-06,764.25,764.25,745.0,761.0,16.0,13.074376286300613,0.20794079758923648
2021-05-07,773.5,773.5,760.5,771.0,25.0,13.77815760954236,0.5248991327763913
2021-05-08,773.5,773.5,760.5,771.0,25.0,14.632697587512903,6.240538474123217
2021-05-09,773.5,773.5,760.5,771.0,25.0,12.111720600939282,4.430749010031654
2021-05-10,742.5,769.0,742.5,768.5,227.0,11.8695336026247,0.2386875725742773
2021-05-11,759.75,765.0,742.75,742.75,55.0,12.055301612385426,3.226954078366916
2021-05-12,754.75,763.0,746.5,763.0,77.0,13.110937933613387,0.2600279133202957
2021-05-13,726.5,756.5,726.5,750.0,59.0,14.924678169573678,0.10612455894247255
2021-05-14,727.25,730.25,727.25,730.25,79497.0,16.028964587995382,0.7647328495523092
2021-05-15,727.25,730.25,727.25,730.25,79497.0,16.51054058400198,0.7297454613406669
2021-05-16,727.25,730.25,727.25,730.25,79497.0,17.992466788741677,16.069387862655
2021-05-17,699.75,707.5,692.0,704.0,53086.0,18.709050139542,28.174227169700934
2021-05-18,698.0,718.5,692.5,702.5,61420.0,19.44153101316485,5.7954308904150755
2021-05-19,679.25,699.0,671.5,698.0,77673.0,19.16647375486513,13.192051843525501
2021-05-20,675.25,688.0,672.25,682.25,55313.0,19.04616024218963,3.5714941344662616
2021-05-21,674.25,677.5,665.75,675.5,57455.0,18.152695923752617,1.1158085083624518
2021-05-22,674.25,677.5,665.75,675.5,57455.0,17.221422460362053,1.0761204384649032
2021-05-23,674.25,677.5,665.75,675.5,57455.0,18.100436674227375,1.4622408807716054
2021-05-24,662.25,668.75,653.25,667.0,57246.0,19.893921172375812,1.3246416326455794
2021-05-25,656.5,667.5,646.75,663.25,64769.0,20.87435965632953,0.4232785787290192
2021-05-26,648.5,657.75,639.5,657.0,59945.0,18.470665183582916,0.6031162355411733
2021-05-27,676.25,679.5,648.0,648.25,65470.0,17.353440611989264,9.658666156323632
2021-05-28,663.5,679.75,661.25,676.0,56121.0,14.989456296598203,1.7242862777098973
2021-05-29,663.5,679.75,661.25,676.0,56121.0,15.009936475379508,0.6292552046609372
2021-05-30,663.5,679.75,661.25,676.0,56121.0,15.950122223575011,0.8542798502955727
2021-05-31,663.5,679.75,661.25,676.0,56121.0,17.293063894748112,4.995183530706775
2021-06-01,693.5,702.0,672.0,673.25,75697.0,18.793495824748142,0.866894002755196
2021-06-02,687.5,701.5,681.5,692.0,65956.0,20.25841710324377,2.0892857133100615
2021-06-03,676.25,699.25,669.25,689.5,60414.0,22.352662411772215,9.678702284949058
2021-06-04,687.75,690.25,676.25,678.5,55839.0,24.22563241561528,3.7963587517961
2021-06-05,687.75,690.25,676.25,678.5,55839.0,24.299141873738634,0.2794665449885906
2021-06-06,687.75,690.25,676.25,678.5,55839.0,23.87216256487379,1.4113044761727263
2021-06-07,680.0,704.0,678.5,694.25,103023.0,22.989488462955702,4.628591774339081
2021-06-08,685.0,699.25,680.25,682.5,91988.0,24.126219565210597,0.9206581269350333
2021-06-09,682.25,686.0,673.5,685.0,91316.0,25.330100382969317,0.40982164428401463
2021-06-10,683.75,689.25,672.75,684.0,103902.0,25.977351888791013,0.5233415850056636
2021-06-11,680.75,688.0,669.5,682.25,80622.0,23.846133519226033,6.24053788972338
2021-06-12,680.75,688.0,669.5,682.25,80622.0,23.311614366442267,0.7026766003594618
2021-06-13,680.75,688.0,669.5,682.25,80622.0,25.00746677176989,0.22063438141502628
2021-06-14,674.5,680.75,657.0,680.5,67693.0,25.4994049671378,0.12087590329187387
2021-06-15,661.5,676.25,649.0,674.5,68469.0,25.502602262064656,4.22680382311254
2021-06-16,662.75,672.75,658.75,662.0,61563.0,25.66821200939157,0.00867331285049838
2021-06-17,639.0,667.0,637.25,663.75,68262.0,26.163119445609183,0.04111421619522933
2021-06-18,662.75,668.5,639.0,639.0,53571.0,25.880939228150773,1.1813664893040379
2021-06-19,662.75,668.5,639.0,639.0,53571.0,24.700576867522486,1.2217652282513773
2021-06-20,662.75,668.5,639.0,639.0,53571.0,23.725703397988916,7.1777515394402105
2021-06-21,661.5,673.5,646.5,657.0,38192.0,20.554440148558033,0.9102338651880949
2021-06-22,651.0,672.75,650.75,666.25,35940.0,21.369016764025677,0.5927362613750804
2021-06-23,661.25,668.25,653.25,653.25,40594.0,24.455710525247195,1.2251245840574536
2021-06-24,651.25,660.75,642.0,660.25,29170.0,25.471716468586052,2.817567407203922
2021-06-25,637.0,656.75,634.5,650.5,38795.0,23.708296806985693,9.911550140200486
2021-06-26,637.0,656.75,634.5,650.5,38795.0,22.87647397960943,10.548334013030088
2021-06-27,637.0,656.75,634.5,650.5,38795.0,23.235047592187044,7.169708447996639
2021-06-28,646.0,655.0,637.0,638.0,29182.0,22.980075532547602,9.339432198293986
2021-06-29,639.75,657.75,638.25,651.0,13015.0,23.49233895699507,7.844767289225347
2021-06-30,671.5,673.0,627.5,640.5,1833.0,24.39949998540883,7.799361916397661
2021-07-01,658.5,683.0,658.5,667.75,558.0,25.23203224871913,4.430920094311506
2021-07-02,645.75,662.0,643.75,661.0,401.0,25.07620686882412,1.2591572158584854
2021-07-03,645.75,662.0,643.75,661.0,401.0,25.31659411637118,0.8946767849651882
2021-07-04,645.75,662.0,643.75,661.0,401.0,25.98868832951551,0.30966141310809475
2021-07-05,645.75,662.0,643.75,661.0,401.0,25.59332444045606,0.6424213223943868
2021-07-06,620.0,634.75,611.0,634.75,93.0,24.095250152983,2.760594269988107
2021-07-07,614.75,626.0,613.75,626.0,173.0,23.27346135320026,1.5133376782001733
2021-07-08,612.25,618.0,611.75,615.0,101.0,23.07984500573722,1.6187144304386023
2021-07-09,608.5,612.25,606.5,608.0,104.0,24.03995358497749,4.4367257742521335
2021-07-10,608.5,612.25,606.5,608.0,104.0,23.320503774257613,6.89099925181887
2021-07-11,608.5,612.25,606.5,608.0,104.0,23.318798902839738,1.7520713173288578
2021-07-12,635.0,635.0,604.5,610.75,30.0,23.61893684227791,1.5192888149491366
2021-07-13,628.75,639.5,626.0,636.5,56.0,24.061983487001534,0.8121577186835497
2021-07-14,645.0,645.0,645.0,645.0,60001.0,24.004192784822294,2.1224614960657706
2021-07-15,672.0,673.5,651.25,653.75,56836.0,23.88995840208169,2.873625633607634
2021-07-16,692.5,696.25,670.75,671.75,75887.0,25.07145935266454,3.7536567837790464
2021-07-17,692.5,696.25,670.75,671.75,75887.0,25.085310839986384,1.7239078631250844
2021-07-18,692.5,696.25,670.75,671.75,75887.0,25.286340441517194,0.6620915798336069
2021-07-19,697.75,709.5,694.25,702.75,74215.0,25.50361852163907,3.7411613559497945
2021-07-20,700.5,718.0,698.25,698.75,64013.0,24.961641463971112,0.6605059449903522
2021-07-21,710.75,712.0,700.0,701.0,52745.0,24.761760014446217,0.3979000237404827
2021-07-22,692.25,709.0,681.75,708.25,63077.0,25.274520759798143,0.2076492767436366
2021-07-23,684.0,696.75,677.5,688.0,42541.0,26.49979869732269,0.12200741286515905
2021-07-24,684.0,696.75,677.5,688.0,42541.0,26.96980318552566,0.9390332898283683
2021-07-25,684.0,696.75,677.5,688.0,42541.0,26.059491823837583,0.9651783175301852
2021-07-26,677.0,684.0,665.5,684.0,43684.0,26.617753539167634,0.2426176854089599
2021-07-27,674.5,690.0,671.75,680.25,50027.0,27.01839904089608,2.429941961976284
2021-07-28,688.75,696.25,673.75,675.0,49232.0,27.809441152576674,0.23168099086064212
2021-07-29,705.25,706.75,689.0,689.75,45524.0,26.539120958554648,1.9736627277323997
2021-07-30,703.75,711.5,695.0,705.0,53644.0,26.05634683032799,2.103998423159151
2021-07-31,703.75,711.5,695.0,705.0,53644.0,25.3304616627928,1.8937905299740074
2021-08-01,703.75,711.5,695.0,705.0,53644.0,23.644065879246064,2.728786662500976
2021-08-02,729.5,731.75,704.0,704.0,62786.0,23.202958901161193,0.8132820961834396
2021-08-03,724.5,734.75,717.75,727.5,73891.0,23.287053016950672,6.132639943776993
2021-08-04,717.25,738.75,714.5,724.25,75455.0,23.427141102443855,0.5964875171397688
2021-08-05,712.75,725.5,709.75,714.75,62604.0,23.807663572841907,1.6059682823345882
2021-08-06,719.0,724.75,709.25,712.75,85120.0,23.549034199344508,0.3053194962286323
2021-08-07,719.0,724.75,709.25,712.75,85120.0,24.970558330520213,2.7341817316439236
2021-08-08,719.0,724.75,709.25,712.75,85120.0,25.219977922337996,2.6696303019460776
2021-08-09,711.25,723.75,708.25,719.0,84297.0,25.354250352791567,1.6231855056039408
2021-08-10,727.0,730.0,708.5,711.0,85502.0,25.919268742295408,3.0357085338451335
2021-08-11,727.0,732.25,718.75,726.75,98740.0,26.83514561927971,0.8091965688032043
2021-08-12,753.5,762.0,723.0,724.0,109432.0,25.74331631124873,9.09370810124543
2021-08-13,762.25,774.75,747.5,753.0,87099.0,22.760690193217602,8.587461464288504
2021-08-14,762.25,774.75,747.5,753.0,87099.0,23.981143125960337,0.5482395168206622
2021-08-15,762.25,774.75,747.5,753.0,87099.0,25.187000183953117,1.2374195293637251
2021-08-16,760.5,770.25,757.75,762.5,62047.0,25.051789661836608,3.052727531633076
2021-08-17,734.5,763.75,732.25,762.5,63610.0,25.056640677425143,4.364263783180497
2021-08-18,737.25,740.5,721.75,734.25,33614.0,23.76996592411733,2.5918969575064836
2021-08-19,727.5,737.0,716.0,737.0,37059.0,23.666235590355914,1.4632179066553723
2021-08-20,714.25,732.75,709.25,727.5,37208.0,23.980809228617012,16.73108895812921
2021-08-21,714.25,732.75,709.25,727.5,37208.0,22.117477946929,2.2480492092960125
2021-08-22,714.25,732.75,709.25,727.5,37208.0,22.45921175118654,1.4604508766097883
2021-08-23,719.75,730.75,710.25,712.75,21092.0,24.602790364635638,0.07694997304114867
2021-08-24,718.0,723.25,710.75,722.75,28503.0,24.833491218248128,1.6455192583008174
2021-08-25,711.25,719.75,704.25,718.0,21990.0,23.859984952446915,0.6987651766979172
2021-08-26,725.25,727.0,709.25,712.5,17849.0,24.076309229543718,2.7970435081027087
2021-08-27,718.5,731.25,717.75,725.75,24916.0,23.738336143516,9.416298894835403
2021-08-28,718.5,731.25,717.75,725.75,24916.0,23.63483299729547,10.895288876758759
2021-08-29,718.5,731.25,717.75,725.75,24916.0,23.149200316172923,0.7188008160804622
2021-08-30,708.75,728.5,707.5,720.5,18316.0,23.45456775915721,0.7403740427444572
2021-08-31,706.75,707.5,690.25,706.5,1667.0,23.28457392856285,4.561974284051358
2021-09-01,701.0,710.25,699.25,708.25,546.0,22.66164945619469,2.1193845402434563
2021-09-02,704.0,708.0,694.0,694.0,369.0,21.516582373100867,9.596975971684138
2021-09-03,714.5,715.0,701.0,702.0,433.0,21.509751006939037,8.442423402674748
2021-09-04,714.5,715.0,701.0,702.0,433.0,21.259681715439033,6.714064152446651
2021-09-05,714.5,715.0,701.0,702.0,433.0,21.297950340051692,0.9748899027689047
2021-09-06,714.5,715.0,701.0,702.0,433.0,22.21545521335311,1.4247253442604229
2021-09-07,708.75,718.5,704.25,718.5,169.0,22.799708380355533,0.06939730595397225
2021-09-08,698.25,704.5,698.25,704.5,58.0,21.293459636850127,0.3950558944113369
2021-09-09,681.5,700.0,681.5,700.0,113.0,20.92517287928237,0.3169046105557165
2021-09-10,675.0,683.75,673.25,682.5,72.0,22.26076164433818,0.14268889123900685
2021-09-11,675.0,683.75,673.25,682.5,72.0,22.374579167511286,0.02781991722728903
2021-09-12,675.0,683.75,673.25,682.5,72.0,21.510286144182565,0.6494434132203124
2021-09-13,674.5,674.5,671.5,671.5,8.0,21.29341694549816,6.229135446901945
2021-09-14,685.0,685.0,677.25,677.25,55986.0,20.711777949660927,13.623159418541503
2021-09-15,712.25,714.75,695.25,700.0,51075.0,20.40285537347628,0.8125355723561996
2021-09-16,713.0,716.75,705.0,711.25,40246.0,21.344291461582323,0.47824068719289053
2021-09-17,708.75,716.0,706.5,713.75,33375.0,19.881954710040198,0.20696334904402441
2021-09-18,708.75,716.0,706.5,713.75,33375.0,21.75238044509601,0.4914738239496207
2021-09-19,708.75,716.0,706.5,713.75,33375.0,22.856360989156318,1.7572314950480208
2021-09-20,700.75,710.75,695.75,708.0,37449.0,20.568582128657376,5.032594731606893
2021-09-21,690.25,701.0,686.0,700.25,43195.0,17.39104737770148,1.1083979430738369
2021-09-22,705.75,706.75,688.0,689.5,37475.0,16.751431888465756,2.0237469258824734
2021-09-23,717.75,719.5,704.0,708.5,46804.0,17.222280939588178,0.47465856846073795
2021-09-24,723.75,725.75,711.5,718.5,47318.0,17.198683229627225,0.1467112104149339
2021-09-25,723.75,725.75,711.5,718.5,47318.0,16.748056970576474,0.0961532555369814
2021-09-26,723.75,725.75,711.5,718.5,47318.0,20.102150333104795,0.011447783377189508
2021-09-27,722.25,728.5,720.25,723.5,32063.0,21.182626341403967,0.13631906470993171
2021-09-28,706.5,726.75,706.0,722.0,54403.0,21.257832347489547,2.9454765500674904
2021-09-29,710.25,717.75,708.25,709.25,38927.0,20.376828894283285,1.9316496207198868
2021-09-30,725.5,732.75,701.25,711.25,71326.0,19.274352276901556,4.2424116953872915
2021-10-01,755.25,758.5,722.75,725.0,85696.0,18.48820537860717,4.353623173083346
2021-10-02,755.25,758.5,722.75,725.0,85696.0,18.003463685863608,4.331968619304041
2021-10-03,755.25,758.5,722.75,725.0,85696.0,18.162627981294467,0.6708427620571518
2021-10-04,756.5,763.5,748.5,752.25,54746.0,18.414523065284754,0.0857181603626293
2021-10-05,744.75,757.0,743.75,756.25,49150.0,19.043897876590858,0.9779939340891013
2021-10-06,746.0,756.75,742.25,744.75,44642.0,19.321785882433574,0.5373412873262797
